Country,Code,Year,Coal,Crude_oil,Natural_gas
Slovakia,SVK,2003,9.376003841,5.820592957,2.15108944
Slovakia,SVK,2004,8.649260318,6.580374161,1.83412136
Slovakia,SVK,2005,7.357145207,7.58588491,1.632514117
Slovakia,SVK,2006,6.448855678,7.858723178,2.274946093
Slovakia,SVK,2007,6.185158723,5.076246863,1.404285156
Slovakia,SVK,2008,7.099308177,6.073138005,1.129596713
Slovakia,SVK,2009,7.538803129,4.444114844,1.132144364
Slovakia,SVK,2010,6.9674597,4.528742639,1.14098169
Slovakia,SVK,2011,6.961599775,5.812002829,1.327489865
Slovakia,SVK,2012,6.715286806,5.190630579,1.645646668
Slovakia,SVK,2013,6.463322824,5.342151712,1.360401245
Slovakia,SVK,2014,6.190719335,5.342151712,1.202309008
Slovenia,SVN,2000,14.40859914,0.016702699,
Slovenia,SVN,2001,13.31662455,0.009179704,
Slovenia,SVN,2002,15.22709545,0.008873125,
Slovenia,SVN,2003,15.51737591,0.00698648,0.055477459
Slovenia,SVN,2004,15.20897287,0.003537458,0.055477459
Slovenia,SVN,2005,14.41587255,0.061905521,0.055477459
Slovenia,SVN,2006,14.34861516,0.061905521,0.04438071
Slovenia,SVN,2007,14.01498228,0.061905521,0.033287103
Slovenia,SVN,2008,13.99803833,0.097280105,0.033287103
Slovenia,SVN,2009,13.82545278,0.085488577,0.033256052
Slovenia,SVN,2010,13.5049045,0.23877844,0.077595362
Slovenia,SVN,2011,13.75397268,0.1798208,0.022231755
Slovenia,SVN,2012,12.71206671,0.1798208,0.022231755
Slovenia,SVN,2013,12.23509782,0.1798208,0.033349206
Slovenia,SVN,2014,11.71905824,0.1798208,0.029473695
South Africa,ZAF,2000,1409.903882,118.8766481,17.88010629
South Africa,ZAF,2001,1420.392494,123.3899497,22.75649892
South Africa,ZAF,2002,1391.960873,124.6625563,24.92378453
South Africa,ZAF,2003,1494.006859,119.2768231,24.70705597
South Africa,ZAF,2004,1515.991174,137.9854912,24.16523457
South Africa,ZAF,2005,1529.498805,126.8831781,23.22535297
South Africa,ZAF,2006,1528.17525,118.7446596,30.61523801
South Africa,ZAF,2007,1546.230533,115.6723299,16.15217729
South Africa,ZAF,2008,1574.618422,114.2087831,14.35749093
South Africa,ZAF,2009,1557.611975,107.6664543,11.19039734
South Africa,ZAF,2010,1589.034007,106.3974678,10.24026926
South Africa,ZAF,2011,1578.014668,106.7375649,13.51293264
South Africa,ZAF,2012,1618.849616,106.6860183,12.35166499
South Africa,ZAF,2013,1613.39824,106.4904322,12.35166499
South Africa,ZAF,2014,1639.418489,94.2798157,14.48449393
South Korea,KOR,2000,20.68745838,8.260737635,
South Korea,KOR,2001,19.02747679,8.715230286,
South Korea,KOR,2002,16.53999685,12.91954083,
South Korea,KOR,2003,16.44029824,8.601223898,
South Korea,KOR,2004,15.90691079,9.974359113,
South Korea,KOR,2005,14.117321,10.16905493,5.698160262
South Korea,KOR,2006,14.07744157,16.51719494,5.077285719
South Korea,KOR,2007,14.38650719,17.70684219,5.019327477
South Korea,KOR,2008,13.82321015,19.84354959,5.123653625
South Korea,KOR,2009,12.55703798,32.22036766,8.690030341
South Korea,KOR,2010,10.38859355,34.47532639,10.95800055
South Korea,KOR,2011,10.38859355,35.25045427,11.74376932
South Korea,KOR,2012,10.42847298,44.09848664,12.27652414
South Korea,KOR,2013,9.058776549,46.50755474,5.964539312
South Korea,KOR,2014,8.714393318,46.50755474,7.38515272
Spain,ESP,2000,93.4193247,14.04816102,1.81250903
Spain,ESP,2001,94.28829551,16.30489438,5.76783632
Spain,ESP,2002,90.20358864,16.42418337,5.717236857
Spain,ESP,2003,84.69389422,19.55611341,2.403266716
Spain,ESP,2004,83.45949075,22.33738109,3.789335909
Spain,ESP,2005,79.97553676,22.13663033,1.766120424
Spain,ESP,2006,76.68977841,21.61158307,0.770567871
Spain,ESP,2007,72.07255619,16.63168478,0.201017293
Spain,ESP,2008,53.94275244,14.96952153,0.181053691
Spain,ESP,2009,50.38967576,17.3865784,0.159389677
Spain,ESP,2010,44.83734422,16.95105832,0.593831696
Spain,ESP,2011,35.20464229,16.7771097,0.58771321
Spain,ESP,2012,32.65666328,20.16512224,0.689434404
Spain,ESP,2013,22.03901546,24.1673201,0.632921918
Spain,ESP,2014,19.71647311,23.62620099,0.559370058
Sri Lanka,LKA,2000,,0.259926545,
Sri Lanka,LKA,2001,,0.279453315,
Sri Lanka,LKA,2002,,0.310353014,
Sri Lanka,LKA,2003,,0.324821219,
Sri Lanka,LKA,2004,,0.29971116,
Sri Lanka,LKA,2005,,0.32648972,
Sri Lanka,LKA,2006,,0.250127785,
Sri Lanka,LKA,2007,,0.375271271,
Sri Lanka,LKA,2008,,0.356345869,
Sri Lanka,LKA,2009,,0.364564564,
Sri Lanka,LKA,2010,,0.320411187,
Sri Lanka,LKA,2011,,0.320411187,
Sri Lanka,LKA,2012,,0.320411187,
Sri Lanka,LKA,2013,,0.320411187,
Sri Lanka,LKA,2014,,0.320411187,
Suriname,SUR,2000,,5.651284303,
Suriname,SUR,2001,,5.598717672,
Suriname,SUR,2002,,5.598717672,
Suriname,SUR,2003,,5.578371391,
Suriname,SUR,2004,,5.578047124,
Suriname,SUR,2005,,5.565229733,
Suriname,SUR,2006,,6.496064736,
Suriname,SUR,2007,,7.64118128,
Suriname,SUR,2008,,9.000956694,
Suriname,SUR,2009,,9.090660742,
Suriname,SUR,2010,,9.104002856,
Suriname,SUR,2011,,9.104002856,
Suriname,SUR,2012,,9.005738159,
Suriname,SUR,2013,,8.514426462,
Suriname,SUR,2014,,8.514426462,
Swaziland,SWZ,2000,2.372480674,,
Swaziland,SWZ,2001,3.065663461,,
Swaziland,SWZ,2002,3.473094247,,
Swaziland,SWZ,2003,2.796635072,,
Swaziland,SWZ,2004,3.020360394,,
Swaziland,SWZ,2005,3.072055672,,
Swaziland,SWZ,2006,3.021618019,,
Swaziland,SWZ,2007,3.145504219,,
Swaziland,SWZ,2008,3.239725719,,
Swaziland,SWZ,2009,3.279783725,,
Swaziland,SWZ,2010,3.331082476,,
Swaziland,SWZ,2011,3.331082476,,
Swaziland,SWZ,2012,3.331065258,,
Swaziland,SWZ,2013,3.349288224,,
Swaziland,SWZ,2014,3.367610881,,
Sweden,SWE,2000,,0.923306113,
Sweden,SWE,2001,,1.220741508,
Sweden,SWE,2002,,2.064018521,
Sweden,SWE,2003,,2.428453378,
Sweden,SWE,2004,,2.716962587,
Sweden,SWE,2005,,2.328608616,
Sweden,SWE,2006,,3.461957215,
Sweden,SWE,2007,,4.287364168,
Sweden,SWE,2008,,4.993829978,
Sweden,SWE,2009,,6.598220638,
Sweden,SWE,2010,,6.143073557,
Sweden,SWE,2011,,6.642544991,
Sweden,SWE,2012,,7.249431349,
Sweden,SWE,2013,,6.898633394,
Sweden,SWE,2014,,6.898633394,
Switzerland,CHE,2000,,1.006129805,
Switzerland,CHE,2001,,1.072445358,
Switzerland,CHE,2002,,1.149491201,
Switzerland,CHE,2003,,0.959865745,
Switzerland,CHE,2004,,1.981578054,
Switzerland,CHE,2005,,1.958790926,
Switzerland,CHE,2006,,2.042198299,
Switzerland,CHE,2007,,2.065781355,
Switzerland,CHE,2008,,2.155968856,
Switzerland,CHE,2009,,2.286335988,
Switzerland,CHE,2010,,2.125870981,
Switzerland,CHE,2011,,2.130027495,
Switzerland,CHE,2012,,1.775804101,
Switzerland,CHE,2013,,2.281660647,
Switzerland,CHE,2014,,2.281660647,
Syria,SYR,2000,,322.3713344,60.73574701
Syria,SYR,2001,,302.673988,55.6578403
Syria,SYR,2002,,306.4501363,73.68771079
Syria,SYR,2003,,300.7800033,74.22953219
Syria,SYR,2004,,287.7506126,76.9386392
Syria,SYR,2005,,273.4419708,63.89249062
Syria,SYR,2006,,258.7221703,65.46361744
Syria,SYR,2007,,242.8289594,62.84507274
Syria,SYR,2008,,236.0368978,61.79765486
Syria,SYR,2009,,235.8940553,68.18690393
Syria,SYR,2010,,247.9587398,93.63915839
Syria,SYR,2011,,220.3084205,82.43178708
Syria,SYR,2012,,100.5384344,60.75023698
Syria,SYR,2013,,44.28836561,55.51314759
Syria,SYR,2014,,19.28225517,51.14189341
Taiwan,TWN,2000,0.571278067,3.758520037,9.211481347
Taiwan,TWN,2001,,2.125894564,8.797482186
Taiwan,TWN,2002,,4.931193382,9.625480509
Taiwan,TWN,2003,,4.654711532,8.590482605
Taiwan,TWN,2004,,6.247976885,8.797482186
Taiwan,TWN,2005,,9.267321413,8.279983233
Taiwan,TWN,2006,,12.20920739,4.450490988
Taiwan,TWN,2007,,15.49573615,3.932992036
Taiwan,TWN,2008,,9.513033272,3.208493503
Taiwan,TWN,2009,,16.79796891,3.208493503
Taiwan,TWN,2010,,12.2228443,2.690994551
Taiwan,TWN,2011,,12.78294187,3.001493922
Taiwan,TWN,2012,,12.78353145,4.108943145
Taiwan,TWN,2013,,12.78353145,3.550044277
Taiwan,TWN,2014,,12.78353145,4.391656956
Tajikistan,TJK,2000,0.108155079,0.231125738,0.433457122
Tajikistan,TJK,2001,0.117987347,0.193988321,0.541821403
Tajikistan,TJK,2002,0.176981043,0.183818128,0.216728561
Tajikistan,TJK,2003,0.23105856,0.209169913,0.433457122
Tajikistan,TJK,2004,0.457201031,0.149027225,0.422622228
Tajikistan,TJK,2005,0.486697834,0.166319501,0.432837618
Tajikistan,TJK,2006,0.516194682,0.178659335,0.38005123
Tajikistan,TJK,2007,0.889821348,0.166950348,0.211139572
Tajikistan,TJK,2008,0.978311847,0.140283807,0.316709359
Tajikistan,TJK,2009,0.993060248,0.131357621,0.401165188
Tajikistan,TJK,2010,0.98322798,0.129588892,0.432837618
Tajikistan,TJK,2011,1.160209023,0.129588892,0.200584089
Tajikistan,TJK,2012,0.983211366,0.128851921,0.158356174
Tajikistan,TJK,2013,1.025002523,0.124282704,0.137242217
Tajikistan,TJK,2014,0.907150241,0.124282704,0.121293298
Tanzania,TZA,2000,0.538194381,,
Tanzania,TZA,2001,0.531381803,,
Tanzania,TZA,2002,0.538194381,,
Tanzania,TZA,2003,0.37469225,,
Tanzania,TZA,2004,0.442818159,,1.288772415
Tanzania,TZA,2005,0.211190181,,4.30470033
Tanzania,TZA,2006,0.122626537,,5.321087908
Tanzania,TZA,2007,0.183939867,,5.59519867
Tanzania,TZA,2008,0.102188801,,5.911908029
Tanzania,TZA,2009,0.170314648,0.005895764,6.946491934
Tanzania,TZA,2010,0.32019156,0.005895764,8.234443326
Tanzania,TZA,2011,0.306566403,0.005895764,9.079001616
Tanzania,TZA,2012,0.654004959,0.005895764,10.50419522
Tanzania,TZA,2013,0.657582766,0.005895764,10.50419522
Tanzania,TZA,2014,0.661180146,0.005895764,10.51449345
Thailand,THA,2000,57.13563358,107.216354,188.2841277
Thailand,THA,2001,62.9862823,113.076313,188.7897242
Thailand,THA,2002,62.97018478,121.7014029,202.0363519
Thailand,THA,2003,60.53326363,153.9178853,220.0355864
Thailand,THA,2004,64.44103226,152.4701628,231.4255314
Thailand,THA,2005,67.06987418,182.4917996,239.6527297
Thailand,THA,2006,61.26317161,200.5999016,245.922126
Thailand,THA,2007,58.59224673,220.165236,262.9101676
Thailand,THA,2008,58.74422402,239.9295819,290.8190931
Thailand,THA,2009,57.13644632,252.7392669,312.2563837
Thailand,THA,2010,58.92898748,253.670155,366.7596838
Thailand,THA,2011,68.51169405,264.5957249,374.0402731
Thailand,THA,2012,58.87055358,238.3215535,338.5170661
Thailand,THA,2013,58.75603736,247.1792431,422.6786541
Thailand,THA,2014,58.33250885,248.8693818,522.8835211
Timor,TLS,2004,,30.60481632,
Timor,TLS,2005,,55.67055061,
Timor,TLS,2006,,59.48906594,
Timor,TLS,2007,,46.27188337,
Timor,TLS,2008,,58.96207898,
Timor,TLS,2009,,56.75613763,
Timor,TLS,2010,,51.58712682,
Timor,TLS,2011,,49.37258355,
Timor,TLS,2012,,46.86810429,
Timor,TLS,2013,,46.72836879,
Timor,TLS,2014,,45.09694016,
Trinidad and Tobago,TTO,2000,,82.59973544,151.0957215
Trinidad and Tobago,TTO,2001,,78.2538676,164.2909098
Trinidad and Tobago,TTO,2002,,84.96478577,187.1120961
Trinidad and Tobago,TTO,2003,,95.022623,267.5811132
Trinidad and Tobago,TTO,2004,,89.04777328,303.8138023
Trinidad and Tobago,TTO,2005,,100.6702755,327.5002468
Trinidad and Tobago,TTO,2006,,105.7781473,394.1251319
Trinidad and Tobago,TTO,2007,,92.27963062,421.9215531
Trinidad and Tobago,TTO,2008,,92.34760878,425.0581143
Trinidad and Tobago,TTO,2009,,90.41786038,440.2001336
Trinidad and Tobago,TTO,2010,,85.95631766,459.2358151
Trinidad and Tobago,TTO,2011,,81.61708846,439.1185608
Trinidad and Tobago,TTO,2012,,70.34509528,461.8315898
Trinidad and Tobago,TTO,2013,,69.63940772,462.9131626
Trinidad and Tobago,TTO,2014,,68.67018539,454.8603474
Tunisia,TUN,2000,,47.46026893,22.84364574
Tunisia,TUN,2001,,42.79203251,27.33946964
Tunisia,TUN,2002,,46.31130834,26.1243821
Tunisia,TUN,2003,,45.61501273,27.82550465
Tunisia,TUN,2004,,48.14895901,29.16210095
Tunisia,TUN,2005,,45.24869122,30.37718849
Tunisia,TUN,2006,,46.12895826,30.37718849
Tunisia,TUN,2007,,50.63701856,19.19838312
Tunisia,TUN,2008,,50.40254403,16.64669929
Tunisia,TUN,2009,,47.72917472,21.99308447
Tunisia,TUN,2010,,46.73414664,24.66627705
Tunisia,TUN,2011,,39.89424095,23.45118951
Tunisia,TUN,2012,,39.28407065,22.60062823
Tunisia,TUN,2013,,38.01860388,22.83149659
Tunisia,TUN,2014,,35.01418153,26.770495
Turkey,TUR,2000,146.3119393,30.31556424,6.798819939
Turkey,TUR,2001,141.1986764,27.60876595,3.319610878
Turkey,TUR,2002,128.9521188,27.7622091,4.021836256
Turkey,TUR,2003,116.8283029,27.01192598,5.958275935
Turkey,TUR,2004,112.6001209,25.30947697,7.320167577
Turkey,TUR,2005,144.2073263,27.09979055,9.543882781
Turkey,TUR,2006,157.2456197,26.56041069,9.629001008
Turkey,TUR,2007,184.4129423,27.02801552,9.501323667
Turkey,TUR,2008,193.8013649,28.14253304,10.83118213
Turkey,TUR,2009,195.85937,32.18877226,7.284687849
Turkey,TUR,2010,181.0428762,34.03270191,7.256328906
Turkey,TUR,2011,187.1326073,33.77682576,8.08112024
Turkey,TUR,2012,171.5909383,34.57383871,6.71125761
Turkey,TUR,2013,148.4016374,35.3856913,5.702446656
Turkey,TUR,2014,172.0351453,36.22724675,5.039765295
Turkmenistan,TKM,2000,,92.34892943,503.8939046
Turkmenistan,TKM,2001,,98.97531413,522.3158323
Turkmenistan,TKM,2002,,113.5335,579.748901
Turkmenistan,TKM,2003,,117.9157801,640.4328982
Turkmenistan,TKM,2004,,126.1358369,634.6895913
Turkmenistan,TKM,2005,,115.9402334,659.8732638
Turkmenistan,TKM,2006,,104.4797232,661.9680995
Turkmenistan,TKM,2007,,106.5546842,721.4614351
Turkmenistan,TKM,2008,,111.6442555,738.4296047
Turkmenistan,TKM,2009,,116.5261072,399.5899209
Turkmenistan,TKM,2010,,119.0181288,474.4802992
Turkmenistan,TKM,2011,,131.4278216,693.3906359
Turkmenistan,TKM,2012,,143.8971383,722.7183365
Turkmenistan,TKM,2013,,152.9449368,888.2103614
Turkmenistan,TKM,2014,,162.9322018,986.8017128
Ukraine,UKR,2000,354.9429103,50.04995966,195.055705
Ukraine,UKR,2001,350.82899,51.14460257,197.2229906
Ukraine,UKR,2002,350.1786287,50.38515152,199.3902762
Ukraine,UKR,2003,365.9615265,52.38042544,211.3103471
Ukraine,UKR,2004,344.6598538,57.12132125,208.0594187
Ukraine,UKR,2005,349.3778539,58.59634116,204.2030165
Ukraine,UKR,2006,357.1006416,63.53043526,200.4118192
Ukraine,UKR,2007,340.022487,63.50391021,200.4118192
Ukraine,UKR,2008,343.2357101,58.59660647,203.4950779
Ukraine,UKR,2009,316.4221147,55.16040785,208.2227414
Ukraine,UKR,2010,316.8021302,49.09015287,198.9729651
Ukraine,UKR,2011,361.8092462,46.51867415,203.4950779
Ukraine,UKR,2012,373.9357635,47.40431223,203.4950779
Ukraine,UKR,2013,374.9602451,43.77492121,216.8558659
Ukraine,UKR,2014,266.2281467,38.76546746,208.8128547
United Arab Emirates,ARE,2000,,1516.582353,415.9021088
United Arab Emirates,ARE,2001,,1473.965059,426.5218083
United Arab Emirates,ARE,2002,,1407.220472,470.1926134
United Arab Emirates,ARE,2003,,1568.762311,485.3636127
United Arab Emirates,ARE,2004,,1631.207589,501.6182547
United Arab Emirates,ARE,2005,,1677.124506,509.2037544
United Arab Emirates,ARE,2006,,1738.347458,528.7093249
United Arab Emirates,ARE,2007,,1737.774737,545.5057884
United Arab Emirates,ARE,2008,,1796.36444,544.4221456
United Arab Emirates,ARE,2009,,1647.601645,528.991072
United Arab Emirates,ARE,2010,,1658.622119,555.6920308
United Arab Emirates,ARE,2011,,1894.760448,566.8318788
United Arab Emirates,ARE,2012,,2003.495126,588.4180435
United Arab Emirates,ARE,2013,,2028.489298,591.6689719
United Arab Emirates,ARE,2014,,2046.17659,625.8866335
United Kingdom,GBR,2000,190.4796238,1513.456437,1187.36481
United Kingdom,GBR,2001,206.9775831,1529.770157,1155.86941
United Kingdom,GBR,2002,194.0408891,1510.498656,1145.060823
United Kingdom,GBR,2003,182.2971735,1410.106519,1134.752037
United Kingdom,GBR,2004,161.1403081,1222.997794,1070.208533
United Kingdom,GBR,2005,131.4429846,1098.004072,975.9380258
United Kingdom,GBR,2006,118.7466017,997.9166047,885.6170707
United Kingdom,GBR,2007,108.6248429,996.7873891,796.9432112
United Kingdom,GBR,2008,115.6122606,936.252279,769.0417377
United Kingdom,GBR,2009,114.1013405,889.9808732,656.9483597
United Kingdom,GBR,2010,116.9957475,828.8658322,626.4066066
United Kingdom,GBR,2011,117.4901663,687.8723753,483.9343841
United Kingdom,GBR,2012,106.9655264,592.6302059,454.5423909
United Kingdom,GBR,2013,80.78629791,538.8875465,425.2940954
United Kingdom,GBR,2014,72.53062492,534.3651948,426.5449703
United States,USA,2000,6014.90696,5340.250894,5762.328485
United States,USA,2001,6227.927672,5280.840614,5909.950281
United States,USA,2002,6014.633351,5305.263615,5680.478805
United States,USA,2003,5841.214937,5168.128146,5754.187419
United States,USA,2004,6038.932539,5142.533391,5590.238945
United States,USA,2005,6121.410927,4908.039343,5438.443746
United States,USA,2006,6278.734529,4903.014213,5574.924551
United States,USA,2007,6200.864627,4993.311475,5798.855133
United States,USA,2008,6295.873838,5048.893837,6067.638359
United States,USA,2009,5705.310665,5385.071258,6195.509471
United States,USA,2010,5815.984194,5716.290431,6390.893863
United States,USA,2011,5865.595608,5971.504321,6859.691204
United States,USA,2012,5468.777629,6555.319446,7198.45248
United States,USA,2013,5301.098878,7277.004139,7288.609106
United States,USA,2014,5374.944136,8237.913517,7740.946286
United States Virgin Islands,VIR,2000,,8.656673558,
United States Virgin Islands,VIR,2001,,8.45151866,
United States Virgin Islands,VIR,2002,,8.638614833,
United States Virgin Islands,VIR,2003,,10.08838319,
United States Virgin Islands,VIR,2004,,10.3877465,
United States Virgin Islands,VIR,2005,,10.36404553,
United States Virgin Islands,VIR,2006,,10.38999868,
United States Virgin Islands,VIR,2007,,9.945186873,
United States Virgin Islands,VIR,2008,,9.813481402,
United States Virgin Islands,VIR,2009,,9.885185683,
United States Virgin Islands,VIR,2010,,8.773109,
United States Virgin Islands,VIR,2011,,8.773109,
United States Virgin Islands,VIR,2012,,8.773109,
United States Virgin Islands,VIR,2013,,8.773109,
United States Virgin Islands,VIR,2014,,8.773109,
Uruguay,URY,2000,,0.21589698,
Uruguay,URY,2001,,0.301497577,
Uruguay,URY,2002,,0.256483419,
Uruguay,URY,2003,,0.302741583,
Uruguay,URY,2004,,0.551690216,
Uruguay,URY,2005,,0.575473727,
Uruguay,URY,2006,,0.611638343,
Uruguay,URY,2007,,0.567956628,
Uruguay,URY,2008,,0.590071639,
Uruguay,URY,2009,,0.450872652,
Uruguay,URY,2010,,0.638428695,
Uruguay,URY,2011,,0.697386334,
Uruguay,URY,2012,,0.697386334,
Uruguay,URY,2013,,0.697386334,
Uruguay,URY,2014,,0.697386334,
Uzbekistan,UZB,2000,10.03191859,89.5661996,593.6623779
Uzbekistan,UZB,2001,10.51076925,91.99972333,664.1861001
Uzbekistan,UZB,2002,10.61157337,90.35597255,607.3460852
Uzbekistan,UZB,2003,7.416857819,91.97128806,605.0409083
Uzbekistan,UZB,2004,10.88211613,83.72418143,630.0820911
Uzbekistan,UZB,2005,12.00175539,73.89310117,628.2926832
Uzbekistan,UZB,2006,12.65561752,63.37718077,660.3967657
Uzbekistan,UZB,2007,13.51116544,66.32441421,686.1747666
Uzbekistan,UZB,2008,12.96133317,64.83869348,711.5527791
Uzbekistan,UZB,2009,14.2718024,63.09583491,646.3762287
Uzbekistan,UZB,2010,14.13941588,54.08403591,632.7241007
Uzbekistan,UZB,2011,15.19863655,60.63028539,663.5545443
Uzbekistan,UZB,2012,15.88928784,60.48033842,662.1861736
Uzbekistan,UZB,2013,38.06061461,55.86360151,627.6611275
Uzbekistan,UZB,2014,40.80097886,49.85315316,627.6611275
Venezuela,VEN,2000,63.75910604,2040.381696,335.2896411
Venezuela,VEN,2001,61.33874016,1965.640849,390.883622
Venezuela,VEN,2002,59.58809694,1724.041681,350.2050994
Venezuela,VEN,2003,55.04470517,1521.949467,300.7745309
Venezuela,VEN,2004,54.56760254,1683.339461,335.2896411
Venezuela,VEN,2005,58.17821827,1690.274631,288.9900862
Venezuela,VEN,2006,63.66441327,1619.291443,320.497451
Venezuela,VEN,2007,49.30055124,1581.23941,255.522758
Venezuela,VEN,2008,39.80402554,1565.735691,255.7816196
Venezuela,VEN,2009,26.53790391,1479.686533,227.1710569
Venezuela,VEN,2010,22.07610476,1532.451934,243.1836044
Venezuela,VEN,2011,18.36440806,1585.513809,256.015831
Venezuela,VEN,2012,25.23004557,1585.513809,280.1394258
Venezuela,VEN,2013,18.87318005,1585.513809,268.9589973
Venezuela,VEN,2014,18.58044996,1585.513809,270.5307475
Vietnam,VNM,2000,72.01438914,186.3061407,12.33096503
Vietnam,VNM,2001,80.40746344,210.3605216,13.93935177
Vietnam,VNM,2002,98.63278418,200.2169128,24.23302693
Vietnam,VNM,2003,103.5954215,207.8297177,28.95096138
Vietnam,VNM,2004,158.1846714,237.7684306,32.16773486
Vietnam,VNM,2005,210.1519012,232.4896348,42.89031315
Vietnam,VNM,2006,238.288992,214.2738231,61.11869624
Vietnam,VNM,2007,261.0522898,196.7198345,63.2632119
Vietnam,VNM,2008,244.4677988,182.5607152,74.84359645
Vietnam,VNM,2009,273.4302782,200.3149357,76.02308006
Vietnam,VNM,2010,278.1261964,195.8874057,88.03236774
Vietnam,VNM,2011,276.0046584,190.7847458,82.6710786
Vietnam,VNM,2012,261.1318721,214.3321617,90.06965761
Vietnam,VNM,2013,257.4561495,208.505956,94.35868893
Vietnam,VNM,2014,258.6582598,186.2070506,98.89571713
Yemen,YEM,2000,,257.7812594,
Yemen,YEM,2001,,259.3988625,
Yemen,YEM,2002,,258.7299998,
Yemen,YEM,2003,,253.9361188,
Yemen,YEM,2004,,239.509998,
Yemen,YEM,2005,,236.971288,
Yemen,YEM,2006,,222.9638667,
Yemen,YEM,2007,,188.6876933,
Yemen,YEM,2008,,176.6953321,
Yemen,YEM,2009,,168.6670998,8.799552181
Yemen,YEM,2010,,166.4983489,70.39641745
Yemen,YEM,2011,,128.9968448,108.5278102
Yemen,YEM,2012,,100.8963014,85.73922638
Yemen,YEM,2013,,78.47580185,116.1992147
Yemen,YEM,2014,,75.17094316,108.8328693
Zambia,ZMB,2000,1.268131459,0.004728403,
Zambia,ZMB,2001,1.326962347,0.074162815,
Zambia,ZMB,2002,1.392329928,0.076768742,
Zambia,ZMB,2003,1.457697509,0.082570174,
Zambia,ZMB,2004,0.777874455,0.088436459,
Zambia,ZMB,2005,0.980514009,0.093907728,
Zambia,ZMB,2006,0.418352671,0.094025643,
Zambia,ZMB,2007,0.091514649,0.112219971,
Zambia,ZMB,2008,0.006536752,0.082635027,
Zambia,ZMB,2009,0.006536752,0.083460434,
Zambia,ZMB,2010,,0.102945934,
Zambia,ZMB,2011,,0.102945934,
Zambia,ZMB,2012,,0.102945934,
Zambia,ZMB,2013,,0.102945934,
Zambia,ZMB,2014,,0.102945934,
Zimbabwe,ZWE,2000,30.42787106,,
Zimbabwe,ZWE,2001,29.60646144,,
Zimbabwe,ZWE,2002,28.29934866,,
Zimbabwe,ZWE,2003,25.35655925,,
Zimbabwe,ZWE,2004,24.39229569,,
Zimbabwe,ZWE,2005,25.86369039,,
Zimbabwe,ZWE,2006,24.6208619,,
Zimbabwe,ZWE,2007,23.72088256,,
Zimbabwe,ZWE,2008,17.9853003,0.023583056,
Zimbabwe,ZWE,2009,19.06384693,0.035374584,
Zimbabwe,ZWE,2010,20.89951897,0.070749167,
Zimbabwe,ZWE,2011,22.84947408,0.070749167,
Zimbabwe,ZWE,2012,21.39909556,0.070749167,
Zimbabwe,ZWE,2013,21.45772322,0.070749167,
Zimbabwe,ZWE,2014,21.5165115,0.070749167,
